11 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
11 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
11 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
12 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
12 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
12 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
12 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
12 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
12 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
12 	 0.300 	 0 	 0 	 0 	 0 	 1 	 1
12 	 0.150 	 4 	 0 	 1 	 0 	 0 	 1
12 	 0.150 	 0 	 4 	 0 	 1 	 1 	 1
13 	 0.300 	 8 	 0 	 1 	 0 	 1 	 1
13 	 0.600 	 5 	 0 	 1 	 0 	 0 	 1
13 	 0.600 	 5 	 0 	 1 	 0 	 0 	 1
13 	 0.600 	 5 	 1 	 2 	 2 	 0 	 1
14 	 0.600 	 5 	 0 	 1 	 0 	 1 	 1
14 	 0.600 	 5 	 0 	 1 	 0 	 0 	 1
14 	 0.300 	 0 	 0 	 0 	 0 	 1 	 1
14 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
14 	 0.600 	 5 	 1 	 2 	 2 	 0 	 1
15 	 0.600 	 5 	 0 	 1 	 0 	 1 	 1
15 	 0.600 	 5 	 0 	 1 	 0 	 0 	 1
15 	 0.300 	 0 	 0 	 0 	 0 	 1 	 1
15 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
15 	 0.600 	 5 	 1 	 2 	 2 	 0 	 1
16 	 1.200 	 0 	 1 	 0 	 1 	 1 	 1
16 	 0.300 	 0 	 1 	 0 	 1 	 1 	 1
16 	 0.300 	 4 	 0 	 1 	 0 	 1 	 1
16 	 0.300 	 0 	 4 	 0 	 1 	 1 	 1
16 	 0.300 	 0 	 0 	 0 	 0 	 1 	 1
16 	 0.300 	 1 	 0 	 1 	 0 	 0 	 1
16 	 0.150 	 0 	 2 	 0 	 1 	 0 	 1
17 	 0.150 	 4 	 0 	 1 	 0 	 1 	 1
17 	 0.300 	 8 	 0 	 1 	 0 	 1 	 1
17 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
17 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
17 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
17 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
17 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
17 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
18 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
18 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
18 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
18 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
18 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
18 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
18 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
18 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
19 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
19 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
19 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
19 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
19 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
19 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
19 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
19 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
20 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
20 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
20 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
20 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
20 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
20 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
20 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
20 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
21 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
21 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
21 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
21 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
21 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
21 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
21 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
21 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
22 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
22 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
22 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
22 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
22 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
22 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
22 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
22 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
23 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
23 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
23 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
23 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
23 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
23 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
23 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
23 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
24 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
24 	 0.300 	 0 	 1 	 0 	 1 	 0 	 1
24 	 0.100 	 1 	 0 	 1 	 0 	 0 	 1
24 	 0.300 	 0 	 2 	 0 	 1 	 0 	 1
24 	 0.300 	 0 	 0 	 0 	 0 	 1 	 1
24 	 0.150 	 4 	 0 	 1 	 0 	 1 	 1
24 	 0.300 	 8 	 0 	 1 	 0 	 1 	 1
26 	 3.300 	 5 	 0 	 1 	 0 	 0 	 1
26 	 0.600 	 5 	 0 	 1 	 0 	 0 	 1
26 	 0.600 	 5 	 0 	 1 	 0 	 0 	 1
26 	 0.600 	 1 	 0 	 1 	 0 	 0 	 1
26 	 0.150 	 0 	 1 	 0 	 1 	 0 	 1
26 	 0.150 	 2 	 0 	 1 	 0 	 0 	 1
27 	 0.300 	 6 	 0 	 1 	 0 	 1 	 1
27 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
27 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
27 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
27 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
27 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
27 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
27 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
28 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
28 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
28 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
28 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
28 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
28 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
28 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
28 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
29 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
29 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
29 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
29 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
29 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
29 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
29 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
29 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
30 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
30 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
30 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
30 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
30 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
30 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
30 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
30 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
31 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
31 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
31 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
31 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
31 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
31 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
31 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
31 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
32 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
32 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
32 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
32 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
32 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
32 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
32 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
32 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
33 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
33 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
33 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
33 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
33 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
33 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
33 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
33 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
34 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
34 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
34 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
34 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
34 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
34 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
34 	 0.300 	 0 	 0 	 0 	 0 	 1 	 1
34 	 0.150 	 4 	 0 	 1 	 0 	 0 	 1
34 	 0.150 	 0 	 4 	 0 	 1 	 1 	 1
35 	 0.300 	 8 	 0 	 1 	 0 	 1 	 1
35 	 0.600 	 5 	 0 	 1 	 0 	 0 	 1
35 	 0.600 	 5 	 0 	 1 	 0 	 0 	 1
35 	 0.600 	 5 	 1 	 2 	 2 	 0 	 1
36 	 0.600 	 5 	 0 	 1 	 0 	 1 	 1
36 	 0.600 	 5 	 0 	 1 	 0 	 0 	 1
36 	 0.300 	 0 	 0 	 0 	 0 	 1 	 1
36 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
36 	 0.600 	 5 	 1 	 2 	 2 	 0 	 1
37 	 0.600 	 5 	 0 	 1 	 0 	 1 	 1
37 	 0.600 	 5 	 0 	 1 	 0 	 0 	 1
37 	 0.300 	 0 	 0 	 0 	 0 	 1 	 1
37 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
37 	 0.600 	 4 	 0 	 1 	 0 	 0 	 1
37 	 0.100 	 0 	 0 	 0 	 0 	 1 	 1
37 	 0.100 	 0 	 0 	 0 	 0 	 1 	 1
38 	 0.100 	 0 	 0 	 0 	 0 	 1 	 1
38 	 0.600 	 0 	 1 	 0 	 1 	 1 	 1
38 	 0.300 	 0 	 1 	 0 	 1 	 1 	 1
38 	 0.300 	 4 	 0 	 1 	 0 	 1 	 1
38 	 0.300 	 0 	 4 	 0 	 1 	 1 	 1
38 	 0.200 	 0 	 4 	 0 	 1 	 1 	 1
38 	 0.100 	 0 	 0 	 0 	 0 	 1 	 1
38 	 0.100 	 0 	 0 	 0 	 0 	 1 	 1
38 	 0.100 	 4 	 1 	 1 	 1 	 0 	 1
38 	 0.100 	 4 	 1 	 1 	 1 	 0 	 1
38 	 0.100 	 4 	 1 	 1 	 1 	 0 	 1
38 	 0.100 	 2 	 0 	 1 	 0 	 0 	 1
38 	 0.100 	 0 	 2 	 0 	 1 	 0 	 1
38 	 0.100 	 0 	 0 	 0 	 0 	 1 	 1
38 	 0.100 	 4 	 0 	 1 	 0 	 1 	 1
39 	 0.100 	 8 	 0 	 1 	 0 	 1 	 1
39 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
39 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
39 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
39 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
39 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
39 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
39 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
40 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
40 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
40 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
40 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
40 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
40 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
40 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
40 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
41 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
41 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
41 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
41 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
41 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
41 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
41 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
41 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
42 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
42 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
42 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
42 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
42 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
42 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
42 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
42 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
43 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
43 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
43 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
43 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
43 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
43 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
43 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
43 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
44 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
44 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
44 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
44 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
44 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
44 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
44 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
44 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
45 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
45 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
45 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
45 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
45 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
45 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
45 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
45 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
46 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
46 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
46 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
46 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
46 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
46 	 0.300 	 2 	 0 	 1 	 0 	 0 	 1
46 	 0.300 	 1 	 0 	 1 	 0 	 0 	 1
46 	 0.150 	 0 	 2 	 0 	 1 	 0 	 1
46 	 0.150 	 4 	 0 	 1 	 0 	 1 	 1
47 	 0.300 	 8 	 0 	 1 	 0 	 1 	 1
47 	 0.600 	 5 	 1 	 2 	 2 	 0 	 1
47 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
47 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
47 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
47 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
47 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
48 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
48 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
48 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
48 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
48 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
48 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
48 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
48 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
49 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
49 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
49 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
49 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
49 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
49 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
49 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
49 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
50 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
50 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
50 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
50 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
50 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
50 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
50 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
50 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
51 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
51 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
51 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
51 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
51 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
51 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
51 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
51 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
52 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
52 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
52 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
52 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
52 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
52 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
52 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
52 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
53 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
53 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
53 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
53 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
53 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
53 	 0.300 	 5 	 0 	 1 	 0 	 1 	 1
53 	 0.300 	 5 	 1 	 2 	 2 	 0 	 1
53 	 0.300 	 5 	 0 	 1 	 0 	 0 	 1
54 	 0.300 	 0 	 1 	 0 	 1 	 0 	 1
54 	 0.150 	 1 	 0 	 1 	 0 	 0 	 1
54 	 0.300 	 0 	 2 	 0 	 1 	 0 	 1
54 	 0.300 	 4 	 0 	 1 	 0 	 1 	 1
54 	 0.150 	 0 	 4 	 0 	 1 	 1 	 1
54 	 0.300 	 8 	 0 	 1 	 0 	 1 	 1
54 	 1.150 	 0 	 0 	 0 	 0 	 0 	 2
55 	 1.800 	 1 	 1 	 1 	 1 	 1 	 2
